t-279	Willard has not visited Mamaroneck, Jorge has not visited Bradenton, Glen has visited Norwood and if Willard has visited Mamaroneck then Jacob has visited Fall River	Jacob has visited Fall River	NEUTRAL
t-280	Raymond has not visited Farmington, Bernard has visited Guthrie, Kevin has visited Wichita Falls and if Kevin has visited Wichita Falls then Lance has visited Shelby	Lance has visited Shelby	ENTAILMENT
t-281	Erik has not visited Bennington, Larry has visited Bardstown, Jack has not visited San Fernando and if Jack has visited San Fernando then Tommy has visited Moab	Tommy has not visited Moab	NEUTRAL
t-282	Stanley has not visited Bloomington, Edward has not visited Manchester, Anthony has visited Florence and if Edward has visited Manchester then Harvey has visited Goliad	Harvey has visited Goliad	NEUTRAL
t-283	Nathaniel has not visited Darien, Erik has visited Beacon, Alan has visited Newport and if Erik has visited Beacon then Claude has visited Scarsdale	Claude has not visited Scarsdale	CONTRADICTION
t-284	John has not visited Guthrie, Harold has visited Ypsilanti, Felix has not visited Alton and if Felix has not visited Alton then Chad has not visited Parma	Chad has not visited Parma	ENTAILMENT
t-285	Tommy has not visited Palo Alto, Terrence has visited Sandwich, Michael has not visited West Allis and if Michael has not visited West Allis then Rick has visited Chapel Hill	Rick has not visited Chapel Hill	CONTRADICTION
t-286	Adrian has not visited Goldsboro, Brad has visited Hillsborough, Lester has not visited Irvington and if Lester has not visited Irvington then Dave has visited Trenton	Dave has visited Trenton	ENTAILMENT
t-287	Jeffery has not visited San Fernando, Juan has visited Ketchikan, George has visited Florence and if George has visited Florence then Scott has visited Cortez	Scott has visited Cortez	ENTAILMENT
t-288	Sidney has not visited Grayling, Gabriel has not visited Rockland, Herbert has visited Americus and if Gabriel has not visited Rockland then Larry has visited Burns	Larry has not visited Burns	CONTRADICTION
t-289	Brandon has not visited New Castle, Bob has not visited Beaufort, Richard has visited Paducah and if Brandon has visited New Castle then Eduardo has visited Apalachicola	Eduardo has visited Apalachicola	NEUTRAL
t-290	Walter has not visited Arthur, Micheal has visited Shelbyville, Alexander has visited El Centro and if Alexander has visited El Centro then Eddie has visited Geneva	Eddie has not visited Geneva	CONTRADICTION
t-291	Chester has not visited Bloomfield, Rene has visited Owatonna, Darren has visited Georgetown and if Darren has visited Georgetown then Wesley has visited Oregon City	Wesley has visited Oregon City	ENTAILMENT
t-292	Kirk has not visited Ludlow, Dale has not visited Newport, Adrian has visited Fayetteville and if Kirk has visited Ludlow then Martin has visited Lakeview	Martin has visited Lakeview	NEUTRAL
t-293	Clarence has not visited Derry, Vincent has visited Ephrata, Neil has not visited Yuma and if Neil has visited Yuma then George has visited Perth Amboy	George has not visited Perth Amboy	NEUTRAL
t-294	Reginald has not visited Costa Mesa, Nicholas has not visited Somersworth, Bobby has visited Portland and if Nicholas has not visited Somersworth then Harry has visited Greenfield	Harry has not visited Greenfield	CONTRADICTION
t-295	Gene has not visited Plattsburgh, Tom has not visited Mount Vernon, Dave has visited Fillmore and if Tom has visited Mount Vernon then Ronnie has visited Jacksonville	Ronnie has visited Jacksonville	NEUTRAL
t-296	Benjamin has not visited Beatrice, Cecil has visited Greenfield, Don has not visited Staunton and if Don has not visited Staunton then Jaime has visited Minot	Jaime has visited Minot	ENTAILMENT
t-297	Nelson has visited Mankato, Jesse has not visited Jackson, Melvin has visited Harlan and if Nelson has visited Mankato then Vincent has visited Port Orford	Vincent has not visited Port Orford	CONTRADICTION
t-298	Erik has not visited Ashland, Manuel has not visited Elizabethtown, Sergio has visited Kelso and if Erik has visited Ashland then Nelson has visited Berlin	Nelson has visited Berlin	NEUTRAL
t-299	Ken has not visited Stockbridge, Lester has visited Middletown, James has not visited Plymouth and if James has not visited Plymouth then Frederick has not visited Altus	Frederick has not visited Altus	ENTAILMENT
t-300	Clifford has not visited Louisiana, Melvin has visited Greeneville, Dale has visited Roanoke and if Melvin has visited Greeneville then Tony has visited Portsmouth	Tony has not visited Portsmouth	CONTRADICTION
t-301	Cory has not visited Thermopolis, Harry has not visited Stony Point, Reginald has visited Spartanburg and if Harry has not visited Stony Point then Jesus has visited Stevens Point	Jesus has not visited Stevens Point	CONTRADICTION
t-302	Lonnie has not visited Cedar City, Patrick has visited Williamsburg, Alfred has not visited Genoa and if Alfred has not visited Genoa then Reginald has visited Santa Monica	Reginald has not visited Santa Monica	CONTRADICTION
t-303	Clifton has not visited Vineland, Curtis has not visited Huntington Beach, Cody has visited Marion and if Curtis has visited Huntington Beach then Morris has visited Athens	Morris has visited Athens	NEUTRAL
t-304	Ted has not visited Great Falls, Milton has visited Monroe, Brent has visited Estherville and if Brent has visited Estherville then Cory has visited Cedar City	Cory has visited Cedar City	ENTAILMENT
t-305	Keith has not visited John Day, Timothy has visited Hastings, Brandon has not visited Fremont and if Brandon has visited Fremont then Leon has visited Plattsburgh	Leon has visited Plattsburgh	NEUTRAL
t-306	Keith has visited Houma, Carl has not visited Ventura, Ronnie has visited Provo and if Keith has visited Houma then Kevin has visited Freeport	Kevin has not visited Freeport	CONTRADICTION
t-307	Dustin has not visited Columbia, Eduardo has not visited Albert Lea, Roberto has visited Irving and if Eduardo has not visited Albert Lea then Nicholas has visited Hilo	Nicholas has not visited Hilo	CONTRADICTION
t-308	Marion has not visited Skokie, Alexander has visited Malibu, Charlie has not visited Charlottesville and if Charlie has not visited Charlottesville then Rene has not visited Plymouth	Rene has not visited Plymouth	ENTAILMENT
t-309	Bryan has not visited Provincetown, Robert has visited Garland, Scott has not visited New Paltz and if Scott has not visited New Paltz then Stephen has not visited Alexandria	Stephen has not visited Alexandria	ENTAILMENT
t-310	Lee has visited Rogers, Roy has not visited Greenville, Jeremy has visited Holdenville and if Lee has visited Rogers then Lester has visited Harrison	Lester has not visited Harrison	CONTRADICTION
t-311	Eduardo has not visited Paterson, Larry has visited Swarthmore, Stanley has not visited North Dakota and if Stanley has visited North Dakota then Anthony has visited Shiprock	Anthony has not visited Shiprock	NEUTRAL
t-312	Ben has visited Woods Hole, Randy has not visited American Fork, Glenn has visited Bellevue and if Ben has visited Woods Hole then Reginald has visited Scottsdale	Reginald has visited Scottsdale	ENTAILMENT
t-313	Arnold has not visited Berlin, Jesus has not visited Carbondale, Calvin has visited Tooele and if Jesus has visited Carbondale then Duane has visited Ecorse	Duane has visited Ecorse	NEUTRAL
t-314	Daniel has not visited Evanston, Ross has not visited Weatherford, Dwayne has visited Fairfield and if Ross has visited Weatherford then Clayton has visited Waukesha	Clayton has not visited Waukesha	NEUTRAL
t-315	Justin has not visited McAllen, Martin has visited Brainerd, Ernest has not visited Waterford and if Ernest has visited Waterford then Byron has visited Superior	Byron has visited Superior	NEUTRAL
t-316	Shane has not visited Huntsville, Eddie has not visited Big Spring, Gene has visited Washington and if Eddie has not visited Big Spring then Daniel has visited Xenia	Daniel has not visited Xenia	CONTRADICTION
t-317	Danny has not visited Lufkin, Kenneth has visited Independence, Jorge has visited Presque Isle and if Kenneth has visited Independence then Julian has visited Williamsburg	Julian has not visited Williamsburg	CONTRADICTION
t-318	Jim has not visited Paris, Ronnie has visited Salem, Randall has not visited Carthage and if Randall has visited Carthage then Nicholas has visited Mundelein	Nicholas has visited Mundelein	NEUTRAL
t-319	Hugh has not visited El Monte, George has not visited Stoughton, Kelly has visited Columbus and if George has not visited Stoughton then Walter has not visited San Clemente	Walter has not visited San Clemente	ENTAILMENT
t-320	Alfred has not visited Moscow, Jeffrey has visited Normal, Guy has not visited Petoskey and if Guy has not visited Petoskey then Carl has not visited Boonville	Carl has not visited Boonville	ENTAILMENT
t-321	Arthur has not visited Madison, Victor has visited West Seneca, Randy has not visited Columbus and if Randy has not visited Columbus then Ross has visited Wood River	Ross has not visited Wood River	CONTRADICTION
t-322	Roy has visited Norfolk, Lewis has not visited Montgomery, Edward has visited Crawfordsville and if Roy has visited Norfolk then Terry has visited Chico	Terry has visited Chico	ENTAILMENT
t-323	Nathaniel has not visited Warner Robins, Raul has visited Warwick, Lonnie has not visited Mountain View and if Lonnie has not visited Mountain View then Jose has visited Elkins	Jose has not visited Elkins	CONTRADICTION
t-324	Isaac has not visited Canton, Ivan has not visited Ipswich, Carl has visited Marblehead and if Ivan has visited Ipswich then Jaime has visited Rochester	Jaime has visited Rochester	NEUTRAL
t-325	Ronald has not visited Forest Hills, Donald has not visited Wood River, Victor has visited Goshen and if Donald has visited Wood River then Reginald has visited Lincoln	Reginald has visited Lincoln	NEUTRAL
t-326	Christopher has not visited Stratford, Maurice has visited Modesto, Virgil has visited Thermopolis and if Maurice has visited Modesto then Alex has visited Florida	Alex has not visited Florida	CONTRADICTION
t-327	Jonathan has not visited Ontario, Edwin has visited Poughkeepsie, Wallace has not visited Independence and if Wallace has not visited Independence then Nathaniel has visited Price	Nathaniel has not visited Price	CONTRADICTION
t-328	Charlie has not visited Long Beach, Max has visited Truth or Consequences, Oscar has visited Arkansas and if Oscar has visited Arkansas then Theodore has visited Hinton	Theodore has visited Hinton	ENTAILMENT
t-329	Antonio has not visited Columbia, Lonnie has not visited Santa Barbara, Julian has visited Cranston and if Lonnie has not visited Santa Barbara then Julio has visited Minneapolis	Julio has not visited Minneapolis	CONTRADICTION
t-330	Bradley has not visited Valdosta, Paul has not visited Lake Placid, Tyrone has visited Stony Brook and if Paul has visited Lake Placid then Javier has visited Janesville	Javier has visited Janesville	NEUTRAL
t-331	Kent has not visited Trenton, Cory has visited Connersville, Marshall has visited Red Bluff and if Marshall has visited Red Bluff then Craig has visited Saint Louis	Craig has not visited Saint Louis	CONTRADICTION
t-332	Thomas has not visited Wallingford, Tyrone has visited Hugo, Dave has not visited Nebraska and if Dave has not visited Nebraska then Bernard has visited Ruston	Bernard has visited Ruston	ENTAILMENT
t-333	Norman has not visited Lowell, Frank has visited Ticonderoga, Jorge has visited Garden Grove and if Jorge has visited Garden Grove then Shane has visited Leavenworth	Shane has not visited Leavenworth	CONTRADICTION
t-334	Dustin has not visited Belle Glade, Ian has visited Mount Holly, Gregory has visited Biddeford and if Ian has visited Mount Holly then Nicholas has visited Klamath Falls	Nicholas has not visited Klamath Falls	CONTRADICTION
t-335	Gregory has not visited San Angelo, Russell has not visited Hamden, Jay has visited Arcadia and if Gregory has not visited San Angelo then Brett has visited Fulton	Brett has visited Fulton	ENTAILMENT
t-336	Angel has not visited Shaker Heights, Frank has not visited West Bend, Kent has visited Hancock and if Angel has visited Shaker Heights then William has visited Decatur	William has visited Decatur	NEUTRAL
t-337	Luis has not visited Batesville, Nathan has not visited Washington, Lester has visited Hershey and if Nathan has not visited Washington then Tyler has visited Fort Worth	Tyler has not visited Fort Worth	CONTRADICTION
t-338	Phillip has not visited Roanoke, Louis has not visited Geneva, Freddie has visited Okmulgee and if Louis has not visited Geneva then Micheal has not visited Fairfield	Micheal has not visited Fairfield	ENTAILMENT
t-339	Cory has not visited Machias, Melvin has visited Lorain, Bradley has not visited East Greenwich and if Bradley has visited East Greenwich then Kevin has visited Watervliet	Kevin has visited Watervliet	NEUTRAL
t-340	John has not visited Walsenburg, Randall has visited Maysville, Thomas has not visited Gardiner and if Thomas has not visited Gardiner then Johnny has visited Spartanburg	Johnny has visited Spartanburg	ENTAILMENT
t-341	Hugh has not visited Charlestown, Casey has not visited Belen, Cory has visited Des Moines and if Hugh has not visited Charlestown then Hector has not visited Stonington	Hector has not visited Stonington	ENTAILMENT
t-342	George has not visited West Virginia, Jon has not visited Midwest City, Eddie has visited Cortland and if George has not visited West Virginia then Marcus has visited Lakewood	Marcus has not visited Lakewood	CONTRADICTION
t-343	Byron has not visited Gallup, Scott has visited Olean, Jerome has not visited Greeley and if Jerome has visited Greeley then Bobby has visited Gainesville	Bobby has visited Gainesville	NEUTRAL
t-344	Tom has not visited Mount Vernon, Alfred has not visited Chapel Hill, Jeff has visited Orange and if Tom has not visited Mount Vernon then Wayne has visited Haverhill	Wayne has not visited Haverhill	CONTRADICTION
t-345	Floyd has not visited Natchitoches, Tom has visited West Orange, Greg has visited Wenatchee and if Tom has visited West Orange then Dean has visited Pecos	Dean has not visited Pecos	CONTRADICTION
t-346	Jeremy has not visited Belmont, Henry has visited Laguna Beach, Chris has visited Hays and if Chris has visited Hays then Terrance has visited Alexandria	Terrance has not visited Alexandria	CONTRADICTION
t-347	Dustin has not visited San Gabriel, Isaac has visited West Bend, Harry has not visited Port Huron and if Harry has not visited Port Huron then Joel has visited Midwest City	Joel has not visited Midwest City	CONTRADICTION
t-348	Maurice has visited Martins Ferry, Gilbert has not visited Hinton, Aaron has visited New Glarus and if Maurice has visited Martins Ferry then Tom has visited Lewistown	Tom has visited Lewistown	ENTAILMENT
t-349	Christian has not visited Thermopolis, Harry has not visited Fitchburg, Jerome has visited Holdenville and if Christian has visited Thermopolis then Nelson has visited Hanover	Nelson has visited Hanover	NEUTRAL
t-350	Hector has not visited New Castle, Derek has not visited Staunton, Tom has visited Greenville and if Derek has not visited Staunton then Terrence has not visited Key West	Terrence has not visited Key West	ENTAILMENT
t-351	Curtis has not visited Kansas City, Clifford has visited Richmond, Jared has visited Deming and if Jared has visited Deming then Eugene has visited Alliance	Eugene has not visited Alliance	CONTRADICTION
t-352	Herman has not visited Lansing, Perry has not visited Madison, Terrance has visited Newton and if Herman has not visited Lansing then Vernon has visited Lakeview	Vernon has visited Lakeview	ENTAILMENT
t-353	Gordon has not visited Vermont, Brad has not visited Colorado, Rene has visited Gettysburg and if Brad has visited Colorado then Roberto has visited Cortez	Roberto has not visited Cortez	NEUTRAL
t-354	Randy has not visited Hastings, Patrick has visited Jonesboro, Gabriel has not visited Essex and if Gabriel has not visited Essex then Bruce has visited Escondido	Bruce has not visited Escondido	CONTRADICTION
t-355	Peter has not visited Miles City, Daryl has visited Parsippany–Troy Hills, Lawrence has not visited Branford and if Lawrence has not visited Branford then Willard has visited Fort Collins	Willard has not visited Fort Collins	CONTRADICTION
t-356	Dale has not visited Beatrice, Gerald has not visited Cohoes, Dustin has visited Haines and if Dale has not visited Beatrice then Gordon has visited Natick	Gordon has visited Natick	ENTAILMENT
t-357	Lawrence has not visited Easton, Dennis has visited Abbeville, Roger has not visited Jersey City and if Roger has not visited Jersey City then Vincent has visited Bardstown	Vincent has visited Bardstown	ENTAILMENT
t-358	Howard has not visited Monticello, Jim has not visited New Bedford, Everett has visited Tampa and if Howard has visited Monticello then Gilbert has visited Homer	Gilbert has visited Homer	NEUTRAL
t-359	Larry has not visited Vermillion, Harry has visited Sharon, Louis has visited Levittown and if Louis has visited Levittown then Charles has visited Passaic	Charles has visited Passaic	ENTAILMENT
t-360	Derek has not visited Provincetown, Rick has visited Lombard, Ken has not visited Spearfish and if Ken has not visited Spearfish then Victor has visited Burlington	Victor has visited Burlington	ENTAILMENT
t-361	Samuel has not visited Galena, Peter has visited Waterbury, Seth has visited Bedford and if Seth has visited Bedford then Charlie has visited Oconto	Charlie has not visited Oconto	CONTRADICTION
t-362	Manuel has not visited Warwick, Glenn has visited Kahului, Bobby has not visited Cooperstown and if Bobby has not visited Cooperstown then Alexander has visited Richmond	Alexander has visited Richmond	ENTAILMENT
t-363	Brad has not visited Massena, Jeffery has visited Pawhuska, Marvin has visited Cohasset and if Marvin has visited Cohasset then Karl has visited Socorro	Karl has not visited Socorro	CONTRADICTION
t-364	Hector has not visited Yankton, Victor has not visited Carthage, Gene has visited Lebanon and if Hector has not visited Yankton then Jamie has not visited Rock Springs	Jamie has not visited Rock Springs	ENTAILMENT
t-365	Earl has visited New Jersey, Ben has not visited Towson, Benjamin has visited Lovington and if Earl has visited New Jersey then Mark has visited Burns	Mark has not visited Burns	CONTRADICTION
t-366	Clarence has not visited Ocean City, Fred has visited Marietta, Darrell has not visited Fort Worth and if Darrell has not visited Fort Worth then Curtis has visited Bellevue	Curtis has visited Bellevue	ENTAILMENT
t-367	Dwayne has not visited Stillwater, Douglas has not visited South Kingstown, Clinton has visited Amarillo and if Douglas has visited South Kingstown then Vernon has visited Kent	Vernon has not visited Kent	NEUTRAL
t-368	Max has not visited Nappanee, Edgar has not visited Danville, Leonard has visited Stratford and if Edgar has visited Danville then Richard has visited Modesto	Richard has not visited Modesto	NEUTRAL
t-369	Dean has not visited Berkeley, Jack has visited West Orange, Willie has not visited The Village and if Willie has not visited The Village then Dan has visited York	Dan has not visited York	CONTRADICTION
t-370	Jamie has not visited Redwood City, Ricardo has visited Barbourville, Cody has not visited McCook and if Cody has visited McCook then Randall has visited Cumberland	Randall has visited Cumberland	NEUTRAL
t-371	Maurice has not visited Waterloo, Greg has not visited Warrensburg, Marvin has visited Sand Springs and if Greg has visited Warrensburg then Seth has visited Totowa	Seth has not visited Totowa	NEUTRAL
t-372	Peter has not visited Enfield, Randall has not visited Hamilton, Dan has visited Stillwater and if Peter has visited Enfield then James has visited Hannibal	James has visited Hannibal	NEUTRAL
t-373	Alfredo has not visited Newark, Edgar has visited Auburn, Leslie has not visited Pauls Valley and if Leslie has not visited Pauls Valley then Nicholas has visited Dover	Nicholas has visited Dover	ENTAILMENT
t-374	Jeff has not visited Seminole, Phillip has visited Lewes, Oscar has visited Beloit and if Oscar has visited Beloit then Ted has visited Scranton	Ted has visited Scranton	ENTAILMENT
t-375	Max has not visited Canton, Leonard has visited Grants Pass, Eddie has not visited Amarillo and if Eddie has not visited Amarillo then Jerry has visited Kenosha	Jerry has visited Kenosha	ENTAILMENT
t-376	Ronnie has not visited Thibodaux, Eddie has visited Wellfleet, Herman has visited Portland and if Herman has visited Portland then Ivan has visited Indianola	Ivan has visited Indianola	ENTAILMENT
t-377	Joe has not visited Bedford, Joshua has not visited Paris, Juan has visited Missouri and if Joshua has not visited Paris then Ralph has visited North Platte	Ralph has visited North Platte	ENTAILMENT
t-378	Ronald has not visited Salem, Roy has not visited Halifax, Jon has visited Cincinnati and if Roy has visited Halifax then Jesse has visited Lewistown	Jesse has not visited Lewistown	NEUTRAL
t-379	Ted has not visited Salinas, Eddie has not visited Massachusetts, Isaac has visited Demopolis and if Ted has visited Salinas then Neil has visited Terre Haute	Neil has not visited Terre Haute	NEUTRAL
t-380	Jeremy has not visited Powell, Alexander has not visited Osawatomie, Lee has visited Garden City and if Alexander has not visited Osawatomie then Jesus has visited Andersonville	Jesus has visited Andersonville	ENTAILMENT
t-381	Wesley has not visited Gaffney, Vincent has visited Atmore, Ron has not visited Rensselaer and if Ron has visited Rensselaer then Brad has visited Crown Point	Brad has visited Crown Point	NEUTRAL
t-382	Charles has not visited Middletown, Jaime has visited Canton, Lloyd has not visited Monticello and if Lloyd has not visited Monticello then Don has visited Lorain	Don has not visited Lorain	CONTRADICTION
t-383	Leon has not visited Logan, Earl has visited Stratford, Thomas has visited Myrtle Beach and if Thomas has visited Myrtle Beach then Clifton has visited Lower Southampton	Clifton has not visited Lower Southampton	CONTRADICTION
t-384	Manuel has not visited Hartford, Everett has visited Texarkana, Fernando has visited Fort Collins and if Fernando has visited Fort Collins then Joe has visited Niles	Joe has not visited Niles	CONTRADICTION
t-385	Fernando has not visited Torrance, Raul has visited Hammond, David has visited Des Plaines and if Raul has visited Hammond then Theodore has visited Norton	Theodore has not visited Norton	CONTRADICTION
t-386	Victor has not visited Kankakee, Leonard has not visited Randolph, Cody has visited West Lafayette and if Victor has visited Kankakee then Floyd has visited Junction City	Floyd has visited Junction City	NEUTRAL
t-387	Mario has not visited Jacksonville, Julian has not visited Austin, Gordon has visited Webster and if Julian has not visited Austin then Ken has visited Illinois	Ken has not visited Illinois	CONTRADICTION
t-388	Matthew has not visited Benton Harbor, Joel has not visited Washington, Shawn has visited Darien and if Joel has visited Washington then Roy has visited Eau Claire	Roy has visited Eau Claire	NEUTRAL
t-389	Corey has not visited Somerville, Carl has visited Poughkeepsie, Seth has visited New Philadelphia and if Carl has visited Poughkeepsie then Adam has visited Winnemucca	Adam has not visited Winnemucca	CONTRADICTION
t-390	Philip has not visited Connecticut, Marcus has visited Rantoul, Raul has visited Pipestone and if Marcus has visited Rantoul then Roy has visited Spokane	Roy has visited Spokane	ENTAILMENT
t-391	Wayne has not visited Fond du Lac, Tom has not visited Long Beach, Bradley has visited Dunkirk and if Tom has not visited Long Beach then Lawrence has not visited Hayward	Lawrence has not visited Hayward	ENTAILMENT
t-392	Allan has not visited Union, Edgar has not visited Mount Vernon, Joseph has visited Nyack and if Allan has not visited Union then Mario has visited Cambridge	Mario has not visited Cambridge	CONTRADICTION
t-393	James has visited Cape Girardeau, Andy has not visited Marquette, Neil has visited New Iberia and if James has visited Cape Girardeau then Herman has visited Sun Valley	Herman has visited Sun Valley	ENTAILMENT
t-394	Morris has not visited Sitka, Ronald has visited Poughkeepsie, Oscar has visited Superior and if Ronald has visited Poughkeepsie then Cecil has visited Shreveport	Cecil has visited Shreveport	ENTAILMENT
t-395	Guy has not visited Downey, Kurt has not visited Washington, Nelson has visited Winnetka and if Kurt has not visited Washington then Willard has visited Waterville	Willard has not visited Waterville	CONTRADICTION
t-396	Nicholas has not visited Pottstown, Jaime has not visited Atlantic City, Isaac has visited Fort Pierce and if Jaime has visited Atlantic City then Stephen has visited Willimantic	Stephen has visited Willimantic	NEUTRAL
t-397	Jamie has not visited Great Falls, Alan has visited Pocatello, Nelson has not visited Belen and if Nelson has visited Belen then Tyrone has visited Anaconda	Tyrone has visited Anaconda	NEUTRAL
t-398	Harry has not visited Leavenworth, Alexander has not visited Cape Coral, Howard has visited Elyria and if Harry has not visited Leavenworth then Terrance has visited Fairfield	Terrance has not visited Fairfield	CONTRADICTION
t-399	Jeff has not visited Yazoo City, Rick has visited White Sulphur Springs, Gene has not visited Provo and if Gene has not visited Provo then Lester has visited Eau Claire	Lester has visited Eau Claire	ENTAILMENT
t-400	Harvey has not visited Steubenville, Roger has not visited Revere, George has visited Cohasset and if Roger has not visited Revere then Kelly has not visited Totowa	Kelly has not visited Totowa	ENTAILMENT
t-401	Nicholas has not visited South San Francisco, Willie has not visited Osawatomie, Bryan has visited Saint Cloud and if Willie has not visited Osawatomie then Glen has visited Glendive	Glen has not visited Glendive	CONTRADICTION
t-402	Ben has not visited Evansville, Dwayne has visited Montrose, George has not visited Hillsborough and if George has visited Hillsborough then Douglas has visited Natick	Douglas has visited Natick	NEUTRAL
t-403	Alfredo has not visited Neenah, Theodore has not visited Virginia Beach, Thomas has visited Gallipolis and if Theodore has visited Virginia Beach then Joe has visited Portsmouth	Joe has visited Portsmouth	NEUTRAL
t-404	Roger has not visited Bismarck, Manuel has visited Waycross, Travis has visited Rogers and if Travis has visited Rogers then David has visited Bogalusa	David has visited Bogalusa	ENTAILMENT
t-405	Cody has not visited Brookings, Justin has not visited Elkhart, Steven has visited Frankfort and if Cody has not visited Brookings then Mike has visited Longview	Mike has not visited Longview	CONTRADICTION
t-406	Dan has visited Homestead, Joshua has not visited Beverly Hills, Shane has visited Gallatin and if Dan has visited Homestead then Jim has visited Enid	Jim has visited Enid	ENTAILMENT
t-407	Roy has not visited Kansas City, Shane has not visited Mandan, Charlie has visited Lake Charles and if Shane has visited Mandan then Nathan has visited Rome	Nathan has visited Rome	NEUTRAL
t-408	Arnold has not visited River Forest, Jacob has visited Burlington, Ronald has not visited Cuyahoga Falls and if Ronald has not visited Cuyahoga Falls then Earl has visited Cadillac	Earl has not visited Cadillac	CONTRADICTION
t-409	Leo has not visited Fall River, Tommy has visited Irving, Russell has visited San Antonio and if Russell has visited San Antonio then Wesley has visited Hopkinsville	Wesley has not visited Hopkinsville	CONTRADICTION
t-410	Gene has not visited San Rafael, Maurice has visited Barrington, Everett has visited Rock Island and if Maurice has visited Barrington then Bradley has visited Easton	Bradley has not visited Easton	CONTRADICTION
t-411	John has not visited Napa, Elmer has visited Conneaut, Dean has not visited Ipswich and if Dean has not visited Ipswich then Jay has not visited Cheyenne	Jay has not visited Cheyenne	ENTAILMENT
t-412	Alberto has not visited Winooski, Ron has visited Belle Fourche, Brandon has not visited Georgia and if Brandon has visited Georgia then Ricardo has visited Oak Ridge	Ricardo has not visited Oak Ridge	NEUTRAL
t-413	Theodore has not visited Johnson City, Herbert has not visited Brookings, Jerome has visited Webster City and if Theodore has not visited Johnson City then Joel has visited Haddonfield	Joel has not visited Haddonfield	CONTRADICTION
t-414	Jessie has not visited Prairie du Chien, Hector has not visited Wheaton, Wade has visited Saint Augustine and if Jessie has not visited Prairie du Chien then Mitchell has visited Columbus	Mitchell has not visited Columbus	CONTRADICTION
t-415	Erik has not visited Port Lavaca, Perry has visited La Crosse, Gary has not visited Taos and if Gary has not visited Taos then Dustin has visited Enterprise	Dustin has visited Enterprise	ENTAILMENT
t-416	Alvin has not visited Newburyport, Kenneth has visited Boonville, Stephen has not visited Richmond and if Stephen has visited Richmond then James has visited Maryville	James has not visited Maryville	NEUTRAL
t-417	Harold has not visited Freeport, Isaac has visited Port Orford, Daryl has visited Marietta and if Isaac has visited Port Orford then Clinton has visited Janesville	Clinton has visited Janesville	ENTAILMENT
t-418	Brian has not visited Vermont, Ian has not visited Cranford, Tyler has visited Bristol and if Ian has visited Cranford then Alfred has visited Newport	Alfred has visited Newport	NEUTRAL
t-419	Jay has not visited Niles, Warren has visited Portsmouth, Phillip has visited Monroeville and if Phillip has visited Monroeville then Francis has visited Jacksonville	Francis has not visited Jacksonville	CONTRADICTION
t-420	Philip has not visited Asheboro, Lonnie has not visited Salem, Christian has visited Kapaa and if Lonnie has visited Salem then Robert has visited Venice	Robert has not visited Venice	NEUTRAL
t-421	Seth has not visited Parma, Johnnie has visited Watts, Timothy has visited Monroe and if Johnnie has visited Watts then Alfred has visited Bourne	Alfred has visited Bourne	ENTAILMENT
t-422	Theodore has not visited Boulder, Roberto has visited Lower Southampton, Ted has not visited Santa Clara and if Ted has not visited Santa Clara then Derrick has visited Southington	Derrick has visited Southington	ENTAILMENT
t-423	Alberto has not visited Sapulpa, Roy has not visited Georgetown, Jeremy has visited Belle Glade and if Roy has not visited Georgetown then Max has visited Harlem	Max has not visited Harlem	CONTRADICTION
t-424	Edward has visited Winter Park, Marcus has not visited Devils Lake, Earl has visited Springfield and if Edward has visited Winter Park then Joe has visited Frankfort	Joe has visited Frankfort	ENTAILMENT
t-425	Jeremy has not visited Louisiana, Ralph has not visited El Reno, Gregory has visited Waynesboro and if Ralph has visited El Reno then Marc has visited Tuscumbia	Marc has not visited Tuscumbia	NEUTRAL
t-426	Wayne has not visited Chautauqua, Fernando has visited Lawton, Gregory has not visited Chanute and if Gregory has not visited Chanute then Raymond has visited Mansfield	Raymond has visited Mansfield	ENTAILMENT
t-427	Stanley has not visited Council Bluffs, Marc has not visited Honaunau, Jesse has visited Hopewell and if Stanley has not visited Council Bluffs then Clinton has visited Webster	Clinton has visited Webster	ENTAILMENT
t-428	Derek has not visited Reno, Carl has visited Carmel, Rodney has visited Merced and if Rodney has visited Merced then Bryan has visited Coventry	Bryan has not visited Coventry	CONTRADICTION
t-429	Shawn has not visited Troy, Jerome has visited Estes Park, Clyde has not visited Massena and if Clyde has visited Massena then Alvin has visited Honesdale	Alvin has not visited Honesdale	NEUTRAL
t-430	Enrique has not visited East Greenwich, Edgar has visited Reading, Manuel has visited Deming and if Manuel has visited Deming then Chris has visited Redondo Beach	Chris has visited Redondo Beach	ENTAILMENT
t-431	Felix has not visited Columbia, Victor has not visited Collinsville, Oscar has visited Williamsburg and if Victor has not visited Collinsville then Anthony has visited Wilkes-Barre	Anthony has not visited Wilkes-Barre	CONTRADICTION
t-432	Antonio has not visited Spokane, Leon has not visited Peekskill, Christopher has visited Rexburg and if Antonio has not visited Spokane then Eugene has visited Burlington	Eugene has not visited Burlington	CONTRADICTION
t-433	Jose has not visited Orange, Claude has visited Palmyra, Zachary has not visited Green Bay and if Zachary has visited Green Bay then Dave has visited Swarthmore	Dave has not visited Swarthmore	NEUTRAL
t-434	Jamie has not visited Canton, Salvador has not visited Belle Fourche, Willard has visited Harrisburg and if Jamie has not visited Canton then Elmer has visited Alcoa	Elmer has visited Alcoa	ENTAILMENT
