t-511	Everyone has visited Mongolia, Suriname, Liechtenstein, Bhutan, Slovakia, Democratic Republic of the Congo, Egypt, Sri Lanka, Malta, San Mmarino and Mozambique	Rafael didn't visit Guinea	NEUTRAL
t-512	Everyone has visited Slovenia, Cambodia, Tanzania, Haiti, El Salvador, Nigeria, New Zealand, Ecuador, Chad, Estonia, Maldives, Djibouti, Palestine, Germany and Afghanistan	Bruce didn't visit Kiribati	NEUTRAL
t-513	Everyone has visited Nauru, Jordan, Ireland, Monaco, Namibia, Egypt, Fiji, Bulgaria, Mongolia, Cyprus, Ecuador, Belgium, Costa Rica, Moldova, Vanuatu and Malawi	Clayton didn't visit Eritrea	NEUTRAL
t-514	Someone has visited every person and every place	That individual there didn't visit Karl	NEUTRAL
t-515	Someone has visited every person and every place	That person there didn't visit Bhutan	NEUTRAL
t-516	Everyone has visited every place	Nelson didn't visit Earl	NEUTRAL
t-517	Everyone has visited every place	Carlos didn't visit Liechtenstein	CONTRADICTION
t-518	Everyone has visited Mali, Libya, Romania, Russia, Thailand, Lesotho, Indonesia, Honduras, Ghana, Belize, Morocco, Philippines, Central African Republic, Palestine, Seychelles, Italy, Guatemala and Australia	That particular person did visit Libya	ENTAILMENT
t-519	Everyone has visited every person	Jimmie didn't visit Richard	CONTRADICTION
t-520	Everyone has visited Ghana, Armenia, Gabon, Macedonia, Hungary, Czech Republic, Argentina, Guinea-Bissau, Burundi and Colombia	Terrence did visit Guinea-Bissau	ENTAILMENT
t-521	Everyone has visited every place	Gene didn't visit Wallace	NEUTRAL
t-522	Everyone has visited Sweden, Honduras, Mauritius, Afghanistan, Cyprus, Samoa, Iceland, Cambodia, Uganda, United Arab Emirates, Japan, Senegal and United States	A person didn't visit Senegal and United States	CONTRADICTION
t-523	Someone has visited every person and every place	That person there didn't visit Netherlands	NEUTRAL
t-524	Someone has visited every person and every place	An individual didn't visit Tommy	CONTRADICTION
t-525	Everyone has visited Uruguay, Central African Republic, Mauritius, Sri Lanka, Australia, Oman, Kazakhstan, Vietnam, China, Guatemala, Portugal, South Sudan and Morocco	Jeffrey didn't visit Finland	NEUTRAL
t-526	Everyone has visited Slovenia, Brazil, New Zealand, Togo, Mongolia, Cabo, Austria, Lesotho, Macedonia, South Africa, Mali and Ireland	Phillip didn't visit Austria	CONTRADICTION
t-527	Everyone has visited every person and every place	Dennis didn't visit Michael	CONTRADICTION
t-528	Everyone has visited every person and every place	Clyde didn't visit Anthony	CONTRADICTION
t-529	Everyone has visited Singapore, Antigua & Barbuda, Vietnam, Sudan, Philippines, Thailand, Azerbaijan, Georgia, Malaysia, Tuvalu, Nauru and Spain	That person there did visit Azerbaijan	ENTAILMENT
t-530	Someone has visited every person and every place	That individual there didn't visit Iran	NEUTRAL
t-531	Everyone has visited every place	Lawrence didn't visit Anthony	NEUTRAL
t-532	Everyone has visited Kuwait, Argentina, Fiji, Iraq, Russia, Iceland, Oman, Botswana, Mozambique, Turkey, Syria and Barbados	Wesley did visit Oman	ENTAILMENT
t-533	Everyone has visited every place	Bob didn't visit Jorge	NEUTRAL
t-534	Everyone has visited Saint Vincent & the Grenadines, Guinea, United States, Pakistan, South Korea, Cuba, Niger, Nicaragua, Sudan, Senegal, Honduras, North Korea, Sierra Leone, Haiti, Mexico, Georgia, Botswana and Uruguay	Someone did visit United States	ENTAILMENT
t-535	Everyone has visited every place	Ronnie didn't visit Ronald	NEUTRAL
t-536	Everyone has visited São Tomé & Prícipe, Lesotho, Zimbabwe, Federated States of Micronesia, Syria, Nigeria, Vatican City, Luxembourg, Djibouti, Antigua & Barbuda, Afghanistan, Uganda and Saint Lucia	A person did visit Federated States of Micronesia	ENTAILMENT
t-537	Everyone has visited every place	Shane didn't visit Lonnie	NEUTRAL
t-538	Everyone has visited every place	Julian didn't visit Darryl	NEUTRAL
t-539	Everyone has visited Eritrea, Panama, Dominican Republic, Iran, Bosnia & Herzegovinia, United Kingdom, Albania, Austria, North Korea, Bahrain, Eswatini and Spain	A person didn't visit Dominican Republic	CONTRADICTION
t-540	Everyone has visited Ghana, Bosnia & Herzegovinia, Greece, Sierra Leone, Kiribati, Maldives, Turkmenistan, Kenya, United Arab Emirates, Chile, Grenada, Guinea, Moldova, Mongolia and Algeria	Bob didn't visit San Mmarino	NEUTRAL
t-541	Everyone has visited Angola, Togo, France, Rwanda, Zimbabwe, Montenegro, Côte D'ivore, Eswatini, Brazil, Sierra Leone, Finland, Panama, Romania, Slovakia, Niger and Kenya	That person there did visit Côte D'ivore	ENTAILMENT
t-542	Someone has visited every person and every place	That person there didn't visit Thomas	NEUTRAL
t-543	Everyone has visited Senegal, Brunei, Togo, Eswatini, Vietnam, Rwanda, Macedonia, Burundi, Guinea and Cabo	Ricardo did visit Brunei	ENTAILMENT
t-544	Everyone has visited Burundi, Monaco, San Mmarino, The Bahamas, Tunisia, Qatar, Malawi, South Korea, Somalia, Burkina, Lebanon, Democratic Republic of the Congo, Austria, Chad, Nepal, Sierra Leone, Turkey, Maldives and Trinidad & Tobago	Harvey didn't visit Bangladesh	NEUTRAL
t-545	Someone has visited every person and every place	That particular person didn't visit Malawi	NEUTRAL
t-546	Everyone has visited Brunei, Guinea, Moldova, Guatemala, Uzbekistan, Sudan, El Salvador, Bangladesh, Bosnia & Herzegovinia and Venezuela	Gordon didn't visit Netherlands	NEUTRAL
t-547	Everyone has visited every place	Ross didn't visit Leonard	NEUTRAL
t-548	Everyone has visited Latvia, Nicaragua, Algeria, Peru, Brazil, Morocco, Bolivia, Bahrain, Samoa and Portugal	Victor didn't visit Austria	NEUTRAL
t-549	Everyone has visited Guyana, Croatia, Angola, Mozambique, Kiribati, Azerbaijan, Philippines, Tonga, Yemen, Denmark, China, Dominican Republic, Guinea-Bissau and Comoros	That person there did visit Guinea-Bissau and Comoros	ENTAILMENT
t-550	Everyone has visited Costa Rica, Pakistan, Kiribati, Tajikistan, Bolivia, Georgia, Belize, Turkey, Panama, Slovakia, Egypt, Mozambique, Israel, United Kingdom, Australia, Ghana and Venezuela	Don did visit Australia	ENTAILMENT
t-551	Everyone has visited Malaysia, Zimbabwe, Dominica, Turkey, Nepal, Azerbaijan, Sierra Leone, Democratic Republic of the Congo, Moldova, Mauritania, Morocco, Sweden, Papua New Guinea, Israel, Kosovo, Guinea-Bissau, Algeria, Fiji, Germany and Haiti	Someone did visit Papua New Guinea	ENTAILMENT
t-552	Everyone has visited Kenya, Ecuador, Trinidad & Tobago, Estonia, Jamaica, Vanuatu, Laos, Solomon Islands, Guyana, Saudi Arabia, Peru, Iran, Eritrea, Egypt, Germany, Syria, Central African Republic and Djibouti	A person did visit Saudi Arabia	ENTAILMENT
t-553	Everyone has visited Peru, Cabo, Israel, Kazakhstan, Denmark, Kyrgyzstan, Latvia, Fiji, Gambia, Lesotho, Eswatini, China, Samoa, Slovakia, Djibouti, Saint Lucia, Bangladesh and United Arab Emirates	That individual there did visit Israel	ENTAILMENT
t-554	Everyone has visited every person	Chester didn't visit Tony	CONTRADICTION
t-555	Someone has visited every person and every place	A person didn't visit Finland	CONTRADICTION
t-556	Someone has visited every person and every place	That particular person didn't visit Dennis	NEUTRAL
t-557	Everyone has visited Switzerland, Cyprus, Panama, Botswana, Brazil, Greece, Moldova, Saint Vincent & the Grenadines, Gambia, Namibia, Gabon, Maldives, Cambodia, Bangladesh and Chile	A person did visit Cambodia	ENTAILMENT
t-558	Someone has visited every person and every place	That particular person didn't visit Nicaragua	NEUTRAL
t-559	Someone has visited every person and every place	Someone didn't visit Senegal	CONTRADICTION
t-560	Someone has visited every person and every place	That particular person didn't visit Gilbert	NEUTRAL
t-561	Everyone has visited Tuvalu, Saint Vincent & the Grenadines, New Zealand, Timor-Leste, Bangladesh, Lebanon, Azerbaijan, Papua New Guinea, Mexico, Estonia, Luxembourg, Greece, Antigua & Barbuda, Georgia, Fiji, Algeria, Mauritius and Eswatini	Someone didn't visit Luxembourg	CONTRADICTION
t-562	Someone has visited every person and every place	A person didn't visit Allen	CONTRADICTION
t-563	Someone has visited every person and every place	That particular person didn't visit Neil	NEUTRAL
t-564	Everyone has visited Turkmenistan, Guatemala, Fiji, Afghanistan, Kosovo, Central African Republic, Senegal, Palestine, Uganda, Israel, Ecuador and Chad	An individual did visit Kosovo	ENTAILMENT
t-565	Everyone has visited Brazil, United States, Dominican Republic, Cyprus, North Korea, Nauru, São Tomé & Prícipe, Turkmenistan, Nepal, Lithuania and Trinidad & Tobago	Daryl didn't visit United States	CONTRADICTION
t-566	Everyone has visited Nauru, Brazil, Saint Lucia, Venezuela, Oman, Barbados, Cambodia, South Africa, Malta, Russia, Ukraine, New Zealand, Guinea-Bissau, Gabon, Grenada, Iran, Austria and Norway	Jay didn't visit Saint Lucia	CONTRADICTION
t-567	Someone has visited every person and every place	An individual visited Ryan	ENTAILMENT
t-568	Someone has visited every person and every place	That person there didn't visit Bhutan	NEUTRAL
t-569	Everyone has visited Monaco, Senegal, Trinidad & Tobago, Tunisia, Eritrea, Indonesia, Kosovo, Chile, South Korea, Bosnia & Herzegovinia, Albania, Nepal, Iran, Ireland, Vietnam and India	That individual there did visit Senegal	ENTAILMENT
t-570	Everyone has visited Kenya, Netherlands, Marshall Islands, Burundi, Saint Lucia, Costa Rica, Monaco, Botswana, Montenegro and Libya	That particular person did visit Botswana	ENTAILMENT
t-571	Everyone has visited Cyprus, Morocco, São Tomé & Prícipe, Canada, Fiji, United Kingdom, Liberia, Belize, Nigeria, Iceland, Panama, Poland, Cabo, Palau, Timor-Leste, Honduras and Kosovo	Sidney didn't visit Moldova	NEUTRAL
t-572	Everyone has visited Slovenia, Fiji, Albania, Ukraine, Vietnam, Colombia, Estonia, Samoa, India, Greece, Latvia, Papua New Guinea, Dominican Republic, Andorra, Tonga, Guatemala, Israel and Slovakia	Clarence didn't visit Jordan	NEUTRAL
t-573	Everyone has visited Timor-Leste, Croatia, Haiti, Liberia, Fiji, Kosovo, Japan, Cameroon, Paraguay, Chile, Poland, Brunei, Libya, Grenada, Chad, Mexico, Marshall Islands and Italy	Someone didn't visit Poland	CONTRADICTION
t-574	Someone has visited every person and every place	An individual visited Mali	ENTAILMENT
t-575	Someone has visited every person and every place	An individual didn't visit Italy	CONTRADICTION
t-576	Everyone has visited Federated States of Micronesia, Chad, Bhutan, Yemen, Malta, Eswatini, Poland, Egypt, Trinidad & Tobago, Macedonia, Nauru and Luxembourg	Craig didn't visit Timor-Leste	NEUTRAL
t-577	Everyone has visited every person	Gregory didn't visit Manuel	CONTRADICTION
t-578	Everyone has visited Tonga, Republic of the Congo, Uganda, Oman, Comoros, Saudi Arabia, Nauru, South Africa, Zambia, Vanuatu, Central African Republic, Sierra Leone, Cuba, Colombia, Grenada, Moldova, Seychelles, Botswana, Uruguay and Azerbaijan	An individual did visit Colombia	ENTAILMENT
t-579	Everyone has visited Moldova, Myanmar, Vanuatu, Azerbaijan, Djibouti, South Africa, Canada, Dominica, Namibia, Guinea, Venezuela, Democratic Republic of the Congo, Sudan, Vatican City, Bahrain, Costa Rica, Zambia, Mauritania and Brunei	Ernest did visit Canada	ENTAILMENT
t-580	Everyone has visited every person	Kirk didn't visit Lester	CONTRADICTION
t-581	Someone has visited every person and every place	A person visited Johnny	ENTAILMENT
t-582	Everyone has visited every person	Keith didn't visit Ted	CONTRADICTION
t-583	Everyone has visited Bahrain, Madagascar, Guyana, Romania, Zimbabwe, Libya, Rwanda, Oman, Poland, Republic of the Congo, El Salvador, Norway, Palau, Marshall Islands, Saudi Arabia, Albania, Turkmenistan, Canada and Costa Rica	Milton did visit Madagascar	ENTAILMENT
t-584	Someone has visited every person and every place	That particular person didn't visit Claude	NEUTRAL
t-585	Everyone has visited Costa Rica, Andorra, India, Singapore, Syria, Marshall Islands, Uruguay, Austria, Ecuador, Colombia, Cabo, Russia, Azerbaijan and Gambia	An individual didn't visit Costa Rica	CONTRADICTION
t-586	Everyone has visited Lesotho, Peru, Malta, Japan, Liechtenstein, Venezuela, Mongolia, Benin, Guatemala, Timor-Leste, South Africa, Uruguay and Yemen	Fernando didn't visit Costa Rica	NEUTRAL
t-587	Someone has visited every person and every place	Someone visited United Kingdom	ENTAILMENT
t-588	Everyone has visited every person	John didn't visit Andre	CONTRADICTION
t-589	Everyone has visited Italy, Ireland, Uruguay, Croatia, Grenada, United States, Canada, Turkey, Sudan, Tajikistan, Papua New Guinea, Kyrgyzstan, Belgium, Saint Lucia, Vatican City, Somalia, Thailand and Colombia	A person didn't visit Somalia	CONTRADICTION
t-590	Someone has visited every person and every place	A person visited Joel	ENTAILMENT
t-591	Everyone has visited every place	Alberto didn't visit James	NEUTRAL
t-592	Everyone has visited Eswatini, Gabon, Mauritius, Afghanistan, Kazakhstan, Azerbaijan, Malawi, Vanuatu, Jamaica, Namibia, Cuba, South Africa, Croatia, Kiribati, Lesotho, Israel and Belize	Seth did visit Jamaica	ENTAILMENT
t-593	Everyone has visited every place	Richard didn't visit Gerald	NEUTRAL
t-594	Someone has visited every person and every place	Someone didn't visit Dave	CONTRADICTION
t-595	Everyone has visited every person	Phillip didn't visit Robert	CONTRADICTION
t-596	Everyone has visited Trinidad & Tobago, Nepal, Japan, Argentina, Seychelles, Brazil, Malta, Fiji, Colombia and Ethiopia	That individual there did visit Trinidad & Tobago	ENTAILMENT
t-597	Everyone has visited Honduras, Cambodia, Dominican Republic, Kenya, Senegal, Paraguay, Slovakia, Guatemala, Mauritius, Indonesia, Trinidad & Tobago, Yemen, Syria, Ethiopia, Suriname, Palau, Gabon and Moldova	Joseph did visit Syria	ENTAILMENT
t-598	Everyone has visited every person	Victor didn't visit Jeffery	CONTRADICTION
t-599	Someone has visited every person and every place	A person visited Walter	ENTAILMENT
t-600	Everyone has visited Tanzania, Australia, Tunisia, Panama, Indonesia, Kiribati, Gabon, Belgium, United Arab Emirates, Singapore, Eswatini, Vatican City and Kosovo	Someone did visit Singapore	ENTAILMENT
t-601	Everyone has visited Latvia, Angola, Spain, Netherlands, Sudan, Yemen, New Zealand, Israel, Azerbaijan, Czech Republic, Fiji, Morocco, Saint Kitts & Nevis, Jamaica and Tonga	That person there did visit New Zealand	ENTAILMENT
t-602	Someone has visited every person and every place	That person there didn't visit Maurice	NEUTRAL
t-603	Everyone has visited Syria, Albania, Marshall Islands, Georgia, Mauritius, Vatican City, Mali, Estonia, Liechtenstein and Turkmenistan	A person did visit Georgia	ENTAILMENT
t-604	Everyone has visited Bosnia & Herzegovinia, Tonga, Oman, Bangladesh, Jordan, Saint Vincent & the Grenadines, Germany, Canada, Uruguay, Singapore, Comoros, Belize, Malaysia, Slovenia and Indonesia	That person there did visit Belize	ENTAILMENT
t-605	Someone has visited every person and every place	An individual visited Czech Republic	ENTAILMENT
t-606	Someone has visited every person and every place	That individual there didn't visit Thailand	NEUTRAL
t-607	Everyone has visited Singapore, Malawi, Yemen, Eswatini, Marshall Islands, Romania, Oman, Jordan, China, South Africa, Tajikistan, Netherlands and Suriname	Sean didn't visit Botswana	NEUTRAL
t-608	Everyone has visited every place	Scott didn't visit Lewis	NEUTRAL
t-609	Everyone has visited Nauru, Niger, Cambodia, Romania, Samoa, Senegal, Kosovo, Libya, Portugal, Finland, Zambia, Timor-Leste, São Tomé & Prícipe, Bahrain and Saint Kitts & Nevis	Alan didn't visit Kosovo	CONTRADICTION
t-610	Everyone has visited Hungary, Uganda, Iran, Cuba, France, Nicaragua, Paraguay, Cameroon, Portugal, Gambia, Niger, United States, Botswana, Monaco, Nauru, Eritrea, China, Guinea and Palestine	Jonathan didn't visit Iran	CONTRADICTION
t-611	Everyone has visited every person	Manuel didn't visit Dave	CONTRADICTION
t-612	Everyone has visited every person and every place	Dustin didn't visit Leo	CONTRADICTION
t-613	Everyone has visited Burkina, Democratic Republic of the Congo, Iraq, United States, Nauru, Cyprus, Algeria, Libya, Turkey, Luxembourg, The Bahamas, Suriname, United Kingdom, South Korea, El Salvador, Mali, Saint Lucia, Estonia, Chile and Liechtenstein	Christopher didn't visit Suriname	CONTRADICTION
t-614	Everyone has visited Cabo, Egypt, Barbados, Bhutan, Nauru, Mauritius, Tunisia, Montenegro, Federated States of Micronesia, China and Serbia	Someone did visit Egypt	ENTAILMENT
t-615	Someone has visited every person and every place	Someone visited Phillip	ENTAILMENT
t-616	Someone has visited every person and every place	That particular person didn't visit Ecuador	NEUTRAL
t-617	Someone has visited every person and every place	A person didn't visit Curtis	CONTRADICTION
t-618	Everyone has visited every person and every place	Norman didn't visit Jordan	CONTRADICTION
t-619	Everyone has visited every place	Herbert didn't visit Sam	NEUTRAL
t-620	Everyone has visited Luxembourg, Ethiopia, São Tomé & Prícipe, United States, Libya, Kyrgyzstan, Somalia, Argentina, Andorra, Angola, Singapore, Algeria and Chad	Raul did visit Libya	ENTAILMENT
t-621	Everyone has visited Guinea, Greece, Chile, Thailand, Saint Vincent & the Grenadines, Jordan, Israel, Barbados, Mali, Honduras, Liberia and Vatican City	Jay didn't visit Liberia	CONTRADICTION
t-622	Everyone has visited Trinidad & Tobago, Pakistan, Albania, Monaco, Dominica, Georgia, Ireland, Netherlands, São Tomé & Prícipe, Mozambique, Brunei, Germany, Cyprus, Moldova, Latvia, Vanuatu, Armenia, Myanmar, Grenada and Bahrain	That person there did visit Grenada and Bahrain	ENTAILMENT
t-623	Everyone has visited Austria, Andorra, Sudan, Eritrea, Estonia, Greece, Cameroon, Libya, Timor-Leste, Argentina, The Bahamas, Equatorial Guinea, Fiji, Niger, Saudi Arabia, Nigeria, Mauritania, Lithuania and Benin	Mathew didn't visit Honduras	NEUTRAL
t-624	Everyone has visited Andorra, Slovakia, Palau, Argentina, Montenegro, Russia, Democratic Republic of the Congo, Guatemala, Jamaica, Botswana, Solomon Islands and Germany	Someone didn't visit Jamaica	CONTRADICTION
t-625	Everyone has visited Djibouti, Lesotho, Italy, Bolivia, Senegal, Pakistan, Lebanon, United Kingdom, Moldova, Republic of the Congo, Portugal, Morocco, Mozambique, Belarus, Thailand, Argentina, Turkmenistan and Romania	Harvey didn't visit Thailand	CONTRADICTION
t-626	Everyone has visited every place	Arthur didn't visit Felix	NEUTRAL
t-627	Everyone has visited Cuba, Malaysia, Rwanda, Timor-Leste, Burkina, South Sudan, Uruguay, Saint Kitts & Nevis, Philippines, Latvia, United States and Malawi	A person didn't visit Latvia	CONTRADICTION
t-628	Everyone has visited Peru, Samoa, Switzerland, Macedonia, Pakistan, Suriname, Greece, Iraq, Saint Kitts & Nevis and Sweden	That particular person did visit Macedonia	ENTAILMENT
t-629	Someone has visited every person and every place	A person didn't visit Alan	CONTRADICTION
t-630	Someone has visited every person and every place	A person didn't visit Afghanistan	CONTRADICTION
t-631	Everyone has visited Tajikistan, Algeria, Burkina, Indonesia, Armenia, Afghanistan, Pakistan, Ireland, Malaysia, Equatorial Guinea and Mongolia	That individual there did visit Afghanistan	ENTAILMENT
t-632	Everyone has visited Bahrain, Saint Vincent & the Grenadines, Cabo, Gambia, Sudan, China, Dominica, Cyprus, South Sudan, Kiribati, Georgia and Sri Lanka	A person didn't visit South Sudan	CONTRADICTION
t-633	Everyone has visited Switzerland, Somalia, South Sudan, China, The Bahamas, Tanzania, Haiti, Lebanon, Brazil, Venezuela and Seychelles	That individual there did visit The Bahamas	ENTAILMENT
t-634	Everyone has visited Pakistan, Botswana, Saint Kitts & Nevis, Laos, Djibouti, Panama, Comoros, Guinea, Uzbekistan, Kiribati, Turkey, Liechtenstein, Eswatini, Somalia, Mexico, Ukraine, South Africa, Angola and Bangladesh	A person didn't visit Comoros	CONTRADICTION
t-635	Someone has visited every person and every place	An individual didn't visit Denmark	CONTRADICTION
t-636	Everyone has visited every place	Albert didn't visit Billy	NEUTRAL
t-637	Everyone has visited Mozambique, Kosovo, Papua New Guinea, Antigua & Barbuda, Cyprus, Albania, New Zealand, Liechtenstein, Estonia, Bulgaria, Cameroon and Poland	That person there did visit New Zealand	ENTAILMENT
t-638	Everyone has visited Solomon Islands, North Korea, Zambia, Tajikistan, Saint Lucia, Dominican Republic, Guyana, Bhutan, Ethiopia, Greece, Haiti, Kuwait, Cameroon, Gambia, Kiribati, Monaco and Georgia	Melvin did visit Cameroon	ENTAILMENT
t-639	Someone has visited every person and every place	That individual there didn't visit Julian	NEUTRAL
t-640	Everyone has visited Italy, Syria, Côte D'ivore, Maldives, Palau, Kenya, Netherlands, Kosovo, Paraguay, Kazakhstan, United States, Guinea-Bissau, South Korea, Libya, Namibia and New Zealand	Jeremy didn't visit Macedonia	NEUTRAL
t-641	Everyone has visited Monaco, Australia, Somalia, Moldova, Mauritius, India, Tunisia, Kazakhstan, Malawi, Costa Rica, Central African Republic, Mongolia, Latvia, Rwanda, The Bahamas and São Tomé & Prícipe	A person did visit Mongolia	ENTAILMENT
t-642	Everyone has visited Cameroon, Latvia, Grenada, Barbados, Germany, Malta, Iraq, Croatia, Comoros and Suriname	A person didn't visit Germany	CONTRADICTION
t-643	Everyone has visited Russia, Kazakhstan, Latvia, Democratic Republic of the Congo, Guinea-Bissau, Chad, Jordan, Canada, Eritrea and Tunisia	Mario didn't visit Cyprus	NEUTRAL
t-644	Everyone has visited every place	Clyde didn't visit Latvia	CONTRADICTION
t-645	Everyone has visited Eritrea, Libya, Austria, United Arab Emirates, Democratic Republic of the Congo, Hungary, Tanzania, Antigua & Barbuda, Algeria, Ireland, South Sudan, Poland, Netherlands, Brazil and Zimbabwe	An individual didn't visit Algeria	CONTRADICTION
t-646	Everyone has visited every person	Fred didn't visit Ryan	CONTRADICTION
t-647	Everyone has visited Namibia, France, Equatorial Guinea, Japan, Haiti, United Kingdom, Palestine, Guatemala, Republic of the Congo, Bosnia & Herzegovinia, Suriname, Bulgaria, Kiribati, United States, Nicaragua, São Tomé & Prícipe, Dominican Republic, Spain, Kuwait and Ecuador	Richard didn't visit Equatorial Guinea	CONTRADICTION
t-648	Everyone has visited every place	Chester didn't visit Melvin	NEUTRAL
t-649	Everyone has visited Tuvalu, Senegal, Malawi, Singapore, Kosovo, Syria, Luxembourg, Nauru, Vanuatu, Saudi Arabia, Trinidad & Tobago, Brunei, Thailand, Kenya and Fiji	Neil did visit Vanuatu	ENTAILMENT
t-650	Everyone has visited Barbados, Brazil, Malawi, Slovakia, Malta, Guinea-Bissau, Portugal, Montenegro, Cabo, Vanuatu, Morocco, Turkmenistan and Bosnia & Herzegovinia	That person there did visit Slovakia	ENTAILMENT
t-651	Someone has visited every person and every place	Someone didn't visit Venezuela	CONTRADICTION
t-652	Everyone has visited France, Nepal, Qatar, Peru, Sri Lanka, Libya, Côte D'ivore, Zambia, Gabon, Solomon Islands, Venezuela, Vatican City, Algeria, Bhutan, Cabo and Georgia	Raymond did visit Algeria	ENTAILMENT
t-653	Everyone has visited Afghanistan, Algeria, United Arab Emirates, Pakistan, Malawi, Tuvalu, Democratic Republic of the Congo, Eswatini, Chile, Benin, Greece, Myanmar, Zambia, Kenya, The Bahamas, South Africa, Saudi Arabia, Uzbekistan, Burundi and Bolivia	Randy didn't visit Saudi Arabia	CONTRADICTION
t-654	Everyone has visited Zambia, Indonesia, Costa Rica, Bolivia, Philippines, Albania, Ecuador, Qatar, Saint Kitts & Nevis, Libya, Georgia, Ethiopia, Saudi Arabia, Uganda, Canada, Mauritius, Iraq, Norway and Mongolia	Someone didn't visit Zambia	CONTRADICTION
t-655	Everyone has visited every place	Willard didn't visit Bob	NEUTRAL
t-656	Everyone has visited Gabon, Palestine, Comoros, Côte D'ivore, Mauritania, Samoa, Maldives, Sierra Leone, Georgia, Costa Rica, Tunisia, Guinea-Bissau, Netherlands, Cambodia, Serbia, Belarus, Kenya, Saint Lucia and Tonga	Clifton did visit Costa Rica	ENTAILMENT
t-657	Everyone has visited Denmark, Vanuatu, Honduras, Guyana, Equatorial Guinea, Russia, Indonesia, Zimbabwe, Botswana, Switzerland and Belgium	Stanley didn't visit Benin	NEUTRAL
t-658	Everyone has visited every place	Isaac didn't visit Benjamin	NEUTRAL
t-659	Someone has visited every person and every place	A person visited South Africa	ENTAILMENT
t-660	Everyone has visited every place	Randall didn't visit Aaron	NEUTRAL
t-661	Everyone has visited Sri Lanka, Tajikistan, Palau, India, Romania, Turkmenistan, Namibia, Burundi, Lesotho, United Kingdom and Saint Vincent & the Grenadines	Armando didn't visit South Africa	NEUTRAL
t-662	Someone has visited every person and every place	That particular person didn't visit Roberto	NEUTRAL
t-663	Everyone has visited Malawi, Federated States of Micronesia, Poland, Bosnia & Herzegovinia, Mexico, Cambodia, Dominica, Turkey, Cameroon, Latvia, Cyprus, Cuba, Singapore, Seychelles, Mauritius, Trinidad & Tobago and Malaysia	A person didn't visit Cambodia	CONTRADICTION
t-664	Everyone has visited Macedonia, Guyana, Maldives, Nepal, Slovenia, South Africa, Kenya, Cyprus, Latvia, Mauritania, Cameroon, Ireland, Qatar, Ghana and Cabo	Ian didn't visit Tunisia	NEUTRAL
t-665	Everyone has visited Lithuania, Saint Kitts & Nevis, Norway, Mongolia, Madagascar, Israel, Paraguay, Myanmar, Poland and Chile	Herman didn't visit Saint Kitts & Nevis	CONTRADICTION
t-666	Everyone has visited Tuvalu, Sweden, Timor-Leste, Democratic Republic of the Congo, Chile, Tajikistan, Singapore, Saint Kitts & Nevis, Belarus, Russia, Nicaragua, Cuba, Cabo, Senegal, Greece, Yemen, Marshall Islands, Guinea, Argentina and Afghanistan	That person there did visit Singapore	ENTAILMENT
t-667	Everyone has visited Iraq, Mauritius, Cameroon, Nicaragua, Palau, Nauru, Brazil, Hungary, Guatemala, Poland and Liberia	Someone didn't visit Iraq	CONTRADICTION
t-668	Everyone has visited every place	Wayne didn't visit Dale	NEUTRAL
t-669	Someone has visited every person and every place	An individual didn't visit Paraguay	CONTRADICTION
t-670	Everyone has visited every place	Lloyd didn't visit Jamaica	CONTRADICTION
t-671	Someone has visited every person and every place	A person didn't visit Montenegro	CONTRADICTION
t-672	Everyone has visited Bhutan, Czech Republic, Qatar, Benin, Sierra Leone, Libya, Guinea-Bissau, Angola, Costa Rica, Sweden and Paraguay	Marshall didn't visit Dominica	NEUTRAL
t-673	Someone has visited every person and every place	Someone didn't visit Theodore	CONTRADICTION
t-674	Someone has visited every person and every place	That particular person didn't visit Ghana	NEUTRAL
t-675	Everyone has visited every person	Marcus didn't visit Carl	CONTRADICTION
t-676	Everyone has visited every place	Sean didn't visit Floyd	NEUTRAL
t-677	Someone has visited every person and every place	That person there didn't visit Lithuania	NEUTRAL
t-678	Everyone has visited every place	Lloyd didn't visit Norman	NEUTRAL
t-679	Everyone has visited Macedonia, Montenegro, Ecuador, Slovenia, Mauritania, Sudan, Ghana, Antigua & Barbuda, Pakistan, Cameroon, Mali and Nigeria	A person didn't visit Montenegro	CONTRADICTION
t-680	Someone has visited every person and every place	A person visited Travis	ENTAILMENT
t-681	Everyone has visited Panama, Fiji, Slovakia, Norway, Rwanda, Republic of the Congo, Palestine, Eritrea, Bulgaria, Greece, Belgium, Egypt, Finland, Tonga, Mauritius, Singapore, Lebanon and Lesotho	Bobby didn't visit Malta	NEUTRAL
t-682	Someone has visited every person and every place	That individual there didn't visit Edgar	NEUTRAL
t-683	Everyone has visited Timor-Leste, Vatican City, Palau, Italy, Uzbekistan, Malawi, Andorra, Nepal, Moldova, Belarus, Estonia, Denmark, Argentina and Barbados	That particular person did visit Denmark	ENTAILMENT
t-684	Everyone has visited every place	William didn't visit Micheal	NEUTRAL
t-685	Everyone has visited Malawi, Somalia, Colombia, Jamaica, Burundi, Norway, Vanuatu, Republic of the Congo, India, Honduras, Turkey, Kiribati, Côte D'ivore and Montenegro	That individual there did visit Burundi	ENTAILMENT
t-686	Everyone has visited every place	Aaron didn't visit Matthew	NEUTRAL
t-687	Everyone has visited every person and every place	Roland didn't visit Federated States of Micronesia	CONTRADICTION
