98	every brown or black horse sniffed at least 5 chairs	every black horse sniffed at least 5 chairs	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old stallions who swam did not sniff every black quadruped	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old poodles who at least 6 bulldogs saw stared at did not stare at at most 6 wheels	CONTRADICTION
37	every poodle was sad	all poodle was not sad	CONTRADICTION
70	some beagle who many newborn dogs stared at was sad	some beagle who at least 3 newborn dogs stared at was not sad	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved towards at most 5 young cats with strong odor	CONTRADICTION
64	every newborn poodle who was happy touched most boxes	all newborn poodle who was happy did not touch most boxes	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who some brown bulldog who every cat moved away from saw danced	ENTAILMENT
44	some quadruped inspected each black bat	a quadruped did not inspect most black bat	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a black animal who a brown bulldog who every cat moved away from saw danced	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	most black dogs who every brown bulldog who each cat moved away from saw slept	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	many horses who at most 6 old poodles who an animal saw stared at saw at most 5 wheels	NEUTRAL
6	the old cat with faint odor inspected each chair	some old cat with odor inspected every chair	ENTAILMENT
6	the old cat with faint odor inspected each chair	some old cat with faint odor did not inspect most chair	CONTRADICTION
8	each beagle swam	each beagle moved	ENTAILMENT
11	all black mammals saw exactly 5 stallions who danced	every black mammals saw exactly 3 stallions who danced	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who some brown bulldog who each cat moved away from saw danced	ENTAILMENT
19	some bulldog who touched every object was sad	each bulldog who hit every box was sad	NEUTRAL
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old stallions who swam did sniffed most black quadrupeds	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dogs who every brown bulldog who every cat moved away from saw slept	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	a brown or black mammals saw exactly 3 stallions who danced	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	each young mammal with faint smell stared at the cat without strong smell	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	every black horses saw exactly 3 stallions who danced	CONTRADICTION
65	a bat with strong odor did not hit several dogs	a bat with strong odor did not hit a dog	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	several horses who at most 6 old dogs who at least 3 mammals saw stared at stared at at most 5 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 3 old poodles who at least 5 bulldogs saw saw stared at at most 5 wheels	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	several dogs who at least 6 cats moved away from swam	NEUTRAL
68	every dog who every young horse touched was sad	every dog who all young horses hit was sad	ENTAILMENT
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 4 black bats who exactly 6 rabbits without strong odor sniffed did not sleep	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	each old quadruped who each brown or black animal with faint odor sniffed was happy	ENTAILMENT
34	a newborn mammal who all brown stallions moved away from swam	a newborn mammal who each brown stallion moved away from swam	ENTAILMENT
18	some but not all black animals who some quadruped who was not sad inspected were sad	some but not all black horses who at least 6 quadrupeds who were not sad inspected were sad	NEUTRAL
15	most young beagles with faint smell saw a cat without strong smell	each young beagle with faint smell stared at every cat without strong smell	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	every dog who a mammal moved away from moved	NEUTRAL
26	many old dogs with faint odor were not happy	some old animal with faint smell was not happy	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who all brown bats with faint smell sniffed was happy	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who some brown bulldog who every cat moved away from saw moved	ENTAILMENT
19	some bulldog who touched every object was sad	some bulldog who touched most object was not sad	CONTRADICTION
19	some bulldog who touched every object was sad	a bulldog who touched all objects was sad	ENTAILMENT
85	at most 5 stallions moved	at least 6 stallions danced	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	the horse who at most 6 old poodles who a mammal saw stared at stared at at most 5 objects	NEUTRAL
68	every dog who every young horse touched was sad	some dog who some but not all young horse hit was sad	CONTRADICTION
24	each old cat with faint odor moved towards the beagle	every old cat with faint odor moved towards no beagle	CONTRADICTION
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old mammals who swam did sniffed all black quadrupeds	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	all newborn bulldog who swam moved towards at most 5 young cats with strong smell	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 6 horses who at most 4 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
6	the old cat with faint odor inspected each chair	the old cat with faint odor inspected most chairs	ENTAILMENT
41	at least 5 brown or black beagles waltzed	at least 5 brown or black dogs moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who a bulldog saw stared at stared at at most 3 wheels	NEUTRAL
80	a bulldog who moved was happy	many bulldogs who swam were happy	NEUTRAL
2	each brown animal moved towards every stallion	most brown animal did not move towards most stallion	CONTRADICTION
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 6 rabbits who some but not all rabbits who each bulldog who was happy touched sniffed were not happy	ENTAILMENT
70	some beagle who many newborn dogs stared at was sad	every beagle who some newborn dog saw was sad	NEUTRAL
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved away from at least 4 old mammals who some cat saw	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 5 old poodles who some dog saw stared at stared at at most 5 wheels	NEUTRAL
19	some bulldog who touched every object was sad	a bulldog who touched some but not all mailbox was sad	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	each young dog with faint smell saw every cat without strong odor	NEUTRAL
26	many old dogs with faint odor were not happy	some old dogs with odor were happy	CONTRADICTION
25	most dogs swam	some dogs slept	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved towards at least 5 young animals with strong smell	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 4 old poodles who at least 3 dogs saw stared at stared at at most 5 wheels	NEUTRAL
72	each bat sniffed at least 5 bats	every bat sniffed at least 5 mammals	ENTAILMENT
25	most dogs swam	each dog swam	NEUTRAL
2	each brown animal moved towards every stallion	some brown animal moved away from most stallion	CONTRADICTION
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 3 black animals who exactly 3 rabbits without strong odor sniffed did not sleep	CONTRADICTION
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old rabbits who swam did sniffed each black quadrupeds	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old mammals who at least 5 bulldogs stared at stared at stared at at most 5 wheels	NEUTRAL
31	at least 6 brown or black rabbits waltzed	at least 6 brown or black animals slept	CONTRADICTION
64	every newborn poodle who was happy touched most boxes	every newborn poodle who was happy did not touch some objects	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	a young mammal with faint smell saw a cat without strong smell	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black animal who every brown bulldog who every cat moved away from saw danced	ENTAILMENT
59	a brown or black stallion did not move	some brown stallion did not move	NEUTRAL
68	every dog who every young horse touched was sad	no dog who some young horse touched was sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old mammals who a bulldog saw stared at stared at at most 3 objects	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	every newborn bulldog who swam moved away from at least 3 young cats with strong odor	CONTRADICTION
31	at least 6 brown or black rabbits waltzed	at least 6 brown or black animals waltzed	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	all newborn bulldogs who swam moved towards a young cat with strong odor	ENTAILMENT
72	each bat sniffed at least 5 bats	most bats sniffed at least 5 mammals	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 6 old poodles who a bulldog saw stared at saw at most 5 wheels	NEUTRAL
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog did not move towards at least 5 old animals who some cat saw	CONTRADICTION
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 6 rabbits who some but not all rabbits who all happy mammals hit sniffed were not happy	ENTAILMENT
72	each bat sniffed at least 5 bats	most bats sniffed at least 4 bats	ENTAILMENT
17	the dog moved towards at least 5 old rabbits who some cat saw	the dog moved towards at least 5 old rabbits who at least 4 cats saw	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	at least 3 dogs who at least 6 rabbits moved away from danced	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old poodles who several animals saw stared at stared at at most 5 wheels	NEUTRAL
3	most old beagles swam	no old beagles moved	CONTRADICTION
6	the old cat with faint odor inspected each chair	no old cat with faint smell inspected each chair	CONTRADICTION
18	some but not all black animals who some quadruped who was not sad inspected were sad	some but not all black horses who every quadruped who was not sad inspected were sad	NEUTRAL
34	a newborn mammal who all brown stallions moved away from swam	each newborn mammal who all black mammals moved away from swam	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who at least 4 animals saw stared at stared at at most 5 objects	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	each newborn bulldog who swam moved towards at least 4 young animals with odor	ENTAILMENT
65	a bat with strong odor did not hit several dogs	every bat with strong smell did not touch some dog	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	most dogs who at least 6 mammals moved away from waltzed	NEUTRAL
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 6 rabbits who some but not all rabbits who every bulldogs who were happy touched sniffed were happy	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	most young beagles with faint smell saw each cat without faint scent	NEUTRAL
64	every newborn poodle who was happy touched most boxes	a newborn poodle who was happy touched some object	ENTAILMENT
19	some bulldog who touched every object was sad	a bulldog who touched every mailbox was not sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 3 horses who at most 6 old poodles who at least 3 mammals saw stared at stared at at most 3 wheels	NEUTRAL
19	some bulldog who touched every object was sad	some bulldog who touched some but not all box was sad	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	the horse who at most 6 old poodles who a mammal saw stared at saw at most 5 wheels	NEUTRAL
31	at least 6 brown or black rabbits waltzed	at most 3 brown or black mammals waltzed	CONTRADICTION
72	each bat sniffed at least 5 bats	most bats sniffed at least 3 bats	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old bats who swam did sniffed all black quadrupeds	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 4 old poodles who some dog saw stared at stared at at most 5 wheels	NEUTRAL
6	the old cat with faint odor inspected each chair	an old cat with faint smell inspected some chair	ENTAILMENT
19	some bulldog who touched every object was sad	some bulldog who touched a wheel was sad	ENTAILMENT
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	all newborn bulldogs who swam moved towards at least 6 young cats with odor	ENTAILMENT
57	every newborn bulldog danced	all newborn bulldog slept	CONTRADICTION
3	most old beagles swam	an old beagle moved	ENTAILMENT
8	each beagle swam	a beagle moved	ENTAILMENT
61	every bulldog with strong odor stared at a beagle	each bulldog with strong odor stared at a beagle	ENTAILMENT
69	each cat who was sad was not happy	every cat who was sad was not happy	ENTAILMENT
24	each old cat with faint odor moved towards the beagle	some old cat with faint odor moved away from some beagle	CONTRADICTION
19	some bulldog who touched every object was sad	some bulldog who touched each wheel was sad	ENTAILMENT
11	all black mammals saw exactly 5 stallions who danced	each black horses did not see exactly 5 stallions who danced	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	some old quadruped who all brown or black mammals with faint smell sniffed was happy	ENTAILMENT
72	each bat sniffed at least 5 bats	each bat did not sniff a bats	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a black dog who every brown bulldog who every cat moved away from saw moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 5 horses who at most 6 old animals who at least 3 dogs saw stared at stared at at most 5 wheels	NEUTRAL
25	most dogs swam	all animals swam	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 3 old poodles who at least 3 bulldogs stared at stared at stared at at most 5 objects	NEUTRAL
65	a bat with strong odor did not hit several dogs	a bat with strong odor did not touch at least 3 dogs	NEUTRAL
61	every bulldog with strong odor stared at a beagle	all bulldogs with strong odor stared at a beagle	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 5 old poodles who at least 3 mammals saw stared at stared at at most 4 wheels	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	most old quadrupeds who all brown or black animals with faint odor sniffed were happy	ENTAILMENT
72	each bat sniffed at least 5 bats	some bat did not sniff at least 5 bats	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black animals who some but not all brown bulldog who every cat moved away from saw danced	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	all young mammals with faint smell saw at least 6 cats without strong smell	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	a newborn bulldog who moved moved away from at least 6 young cats with strong odor	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	some but not all newborn bulldog who swam moved towards at least 4 young cats with strong odor	CONTRADICTION
28	most brown or black bulldogs moved	a brown or black mammals slept	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	all brown or black dogs who most brown bulldogs who every cat moved away from saw waltzed	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	most black mammals did not see exactly 5 stallions who danced	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 6 horses who at most 4 old dogs who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
57	every newborn bulldog danced	each newborn bulldog moved	ENTAILMENT
67	every brown mammal did not touch some but not all stallions without faint odor	each brown mammal did touched some but not all stallions without faint smell	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 6 horses who at most 6 old dogs who at least 3 bulldogs saw stared at saw at most 5 wheels	NEUTRAL
9	at least 4 black bats who exactly 4 rabbits without strong odor sniffed did not sleep	at least 3 black mammals who exactly 6 rabbits without strong odor sniffed did not sleep	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	all black stallions saw exactly 6 stallions who danced	CONTRADICTION
15	most young beagles with faint smell saw a cat without strong smell	all young dogs with faint smell saw at least 3 cats without strong smell	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	some horse who at most 5 old poodles who some bulldog saw stared at stared at at most 5 wheels	NEUTRAL
34	a newborn mammal who all brown stallions moved away from swam	a newborn mammal who a brown mammal moved away from moved	ENTAILMENT
15	most young beagles with faint smell saw a cat without strong smell	some young animal with faint smell saw a cat without strong scent	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old poodles who at least 4 animals saw stared at stared at at most 5 objects	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	all black mammals saw exactly 6 stallions who danced	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 4 old poodles who several bulldogs saw saw stared at at most 5 wheels	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	some dog who at least 5 mammals moved away from slept	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who at least 6 mammals saw stared at stared at at most 4 wheels	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	every newborn bulldog who swam moved towards at most 5 young mammals with strong odor	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 5 old dogs who some bulldog saw stared at stared at at most 3 wheels	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	each dog who at least 3 horses moved away from waltzed	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	each black bats did not see exactly 5 stallions who danced	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who at least 4 animals saw stared at stared at at most 5 objects	NEUTRAL
2	each brown animal moved towards every stallion	most brown animal moved away from a stallion	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	a brown or black dog saw exactly 5 stallions who danced	ENTAILMENT
4	at least 4 quadrupeds were sad	a quadrupeds were not sad	CONTRADICTION
29	at most 3 stallions saw the fence	at most 6 stallions stared at no fence	CONTRADICTION
95	some brown stallion was sad	a brown or black stallion was sad	ENTAILMENT
67	every brown mammal did not touch some but not all stallions without faint odor	every brown mammal did touched some but not all stallions without faint smell	CONTRADICTION
14	some mammal was sad	some mammal was not sad	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	every black horse sniffed at most 4 objects	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who some animal saw stared at saw at most 5 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	a horse who at most 6 old animals who at least 3 dogs saw stared at stared at at most 4 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	most horses who at most 6 old mammals who a bulldog saw stared at saw at most 5 wheels	NEUTRAL
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a black animal who each brown bulldog who every cat moved away from saw moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 4 old dogs who at least 3 bulldogs saw stared at saw at most 5 wheels	NEUTRAL
24	each old cat with faint odor moved towards the beagle	an old cat with faint odor moved away from a beagle	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	many horses who at most 6 old mammals who some bulldog saw stared at stared at at most 3 wheels	NEUTRAL
41	at least 5 brown or black beagles waltzed	at least 3 brown or black mammals moved	ENTAILMENT
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old bats who swam did not sniff each black quadruped	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	every brown horse did not sniff at least 3 chairs	CONTRADICTION
80	a bulldog who moved was happy	each bulldog who danced was happy	NEUTRAL
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 5 rabbits who some but not all animals who a mammal who was happy touched sniffed were not happy	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old poodles who every bulldog saw stared at stared at at most 3 wheels	NEUTRAL
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old stallions who swam did not sniff most black quadrupeds	ENTAILMENT
70	some beagle who many newborn dogs stared at was sad	some beagle who several newborn animals saw was sad	ENTAILMENT
17	the dog moved towards at least 5 old rabbits who some cat saw	some dog moved towards at least 3 old animals who some cat saw	ENTAILMENT
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a black dog who some brown bulldog who all cats moved away from saw danced	ENTAILMENT
65	a bat with strong odor did not hit several dogs	a bat with odor did hit several beagles	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 5 old poodles who at least 3 bulldogs saw stared at saw at most 4 wheels	NEUTRAL
11	all black mammals saw exactly 5 stallions who danced	most black beagles saw exactly 5 stallions who danced	ENTAILMENT
58	some dog who at least 6 mammals moved away from moved	at least 3 dogs who at least 6 beagles moved away from ran	NEUTRAL
54	at most 6 rabbits who some but not all rabbits who all bulldogs who were happy touched sniffed were not happy	at most 6 rabbits who some but not all rabbits who all mammals who were happy touched sniffed were happy	CONTRADICTION
2	each brown animal moved towards every stallion	every brown animal did not move towards all stallion	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	the horse who at most 4 old dogs who at least 3 bulldogs saw stared at stared at at most 5 objects	NEUTRAL
70	some beagle who many newborn dogs stared at was sad	some beagle who some newborn dog saw was sad	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	several horses who at most 6 old dogs who at least 3 dogs saw stared at stared at at most 3 wheels	NEUTRAL
98	every brown or black horse sniffed at least 5 chairs	each brown or black horse sniffed at least 4 chairs	ENTAILMENT
41	at least 5 brown or black beagles waltzed	at most 4 brown or black beagles waltzed	CONTRADICTION
47	most black dogs who each brown bulldog who every cat moved away from saw danced	a brown or black dog who each brown bulldog who every cat moved away from saw moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 6 old dogs who some dog saw stared at stared at at most 5 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 4 old poodles who at least 3 bulldogs saw stared at stared at at most 5 objects	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	most horses who at most 6 old poodles who at least 3 mammals saw stared at saw at most 4 wheels	NEUTRAL
15	most young beagles with faint smell saw a cat without strong smell	each young beagle with smell saw at least 3 cats without smell	NEUTRAL
85	at most 5 stallions moved	at most 5 stallions danced	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	NEUTRAL
18	some but not all black animals who some quadruped who was not sad inspected were sad	all brown or black animals who a quadruped who was not sad inspected were sad	CONTRADICTION
17	the dog moved towards at least 5 old rabbits who some cat saw	a dog moved away from at least 3 old rabbits who some cat saw	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	every brown horse sniffed at least 4 objects	ENTAILMENT
27	each horse danced	all horses danced	ENTAILMENT
99	at least 6 young mammals danced	at least 5 young animals danced	ENTAILMENT
78	the newborn mammal danced	a newborn mammal moved	ENTAILMENT
41	at least 5 brown or black beagles waltzed	some brown or black beagle waltzed	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	at least 5 horses who at most 6 old poodles who at least 3 animals saw stared at stared at at most 5 objects	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	every newborn bulldog who swam moved towards at most 5 young animals with strong odor	CONTRADICTION
65	a bat with strong odor did not hit several dogs	all bats with strong odor did not touch several animals	NEUTRAL
31	at least 6 brown or black rabbits waltzed	at least 4 brown or black mammals moved	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	an old quadruped who all brown or black horses with faint odor sniffed was happy	ENTAILMENT
24	each old cat with faint odor moved towards the beagle	an old cat with odor moved towards no beagle	CONTRADICTION
88	at most 6 old mammals who swam did not sniff all black quadrupeds	at most 6 old poodles who swam did not sniff some brown or black quadruped	ENTAILMENT
98	every brown or black horse sniffed at least 5 chairs	some black horse sniffed at least 5 chairs	ENTAILMENT
51	each mammal who danced inspected some wooden object	each mammal who moved inspected most wooden tables	NEUTRAL
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	every newborn bulldog who swam moved towards at most 5 young cats with odor	CONTRADICTION
89	each newborn bulldog who swam moved towards at least 6 young cats with strong odor	most newborn bulldog who swam moved towards at most 4 young mammals with strong odor	CONTRADICTION
99	at least 6 young mammals danced	at least 3 young animals moved	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	each horse who at most 6 old poodles who at least 3 animals saw saw stared at at most 4 wheels	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	every horse who at most 3 old poodles who at least 3 mammals saw stared at stared at at most 3 wheels	NEUTRAL
70	some beagle who many newborn dogs stared at was sad	some beagle who a newborn animal stared at was sad	ENTAILMENT
65	a bat with strong odor did not hit several dogs	each bat with strong odor did not touch some mammal	NEUTRAL
15	most young beagles with faint smell saw a cat without strong smell	a young beagles with faint smell saw no cat without strong odor	CONTRADICTION
24	each old cat with faint odor moved towards the beagle	an old cat with faint smell moved towards some beagle	ENTAILMENT
67	every brown mammal did not touch some but not all stallions without faint odor	each brown mammal did hit some but not all stallions without faint odor	CONTRADICTION
67	every brown mammal did not touch some but not all stallions without faint odor	a brown or black mammal did not hit some but not all stallions without faint odor	ENTAILMENT
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	many horses who at most 6 old animals who some bulldog saw stared at stared at at most 5 wheels	NEUTRAL
47	most black dogs who each brown bulldog who every cat moved away from saw danced	some black dog who a brown bulldog who a cat moved away from saw danced	ENTAILMENT
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	some but not all old quadruped who all brown or black bats with faint smell sniffed was happy	CONTRADICTION
58	some dog who at least 6 mammals moved away from moved	every dog who at least 5 dogs moved away from ran	NEUTRAL
58	some dog who at least 6 mammals moved away from moved	every dog who at least 4 horses moved away from moved	NEUTRAL
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	all horses who at most 5 old poodles who at least 4 mammals saw stared at stared at at most 5 wheels	NEUTRAL
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	most old quadruped who all brown or black bats with faint smell sniffed was not happy	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	some but not all brown or black horse sniffed at least 4 objects	CONTRADICTION
42	every old quadruped who all brown or black bats with faint odor sniffed was happy	every old quadruped who every brown or black animals with faint odor sniffed was not happy	CONTRADICTION
38	a horse who at most 6 old poodles who at least 3 bulldogs saw stared at stared at at most 5 wheels	the horse who at most 4 old poodles who at least 3 mammals saw stared at stared at at most 5 objects	NEUTRAL
93	at least 6 old poodles who were not sad did not stare at the table	at least 5 old dogs who were sad did stared at the table	CONTRADICTION
0	at least 5 young dogs did not dance	at least 4 young dogs did waltzed	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	a black poodles did not see exactly 5 stallions who danced	CONTRADICTION
98	every brown or black horse sniffed at least 5 chairs	some but not all brown horse sniffed at least 5 objects	CONTRADICTION
11	all black mammals saw exactly 5 stallions who danced	most black poodles saw exactly 4 stallions who danced	CONTRADICTION
